Cluster 0{
[439.685,398.741,551.093]
(526.521,490.795,483.511)
(611.759,507.819,441.15)
(537.235,534.892,534.916)
(537.171,550.694,421.996)
(548.661,535.627,459.605)
(559.159,544.437,401.466)
(633.031,506.695,519.118)
(581.774,471.293,447.029)
(623.768,546.798,502.467)
(484.052,576.841,397.998)
(555.553,593.807,506.728)
(541.712,639.868,524.368)
(512.344,506.005,409.447)
(600.375,610.546,504.705)
(553.071,612.896,445.419)
(529.832,588.033,474.432)
(591.467,622.206,433.37)
}
